param	Comm H_mean	Comm H_sigma	dummy Comm H_mean	dummy Comm H_sigma	dummy logComm H_mean	dummy logComm H_sigma	logComm H_mean	logComm H_sigma	
0.5652173913043476	0.21132258064516124	0.014884959868690274	0.21132258064516124	0.014884959868690274	0.9558709677419355	0.03642695902404098	0.9558709677419355	0.03642695902404098	
0.5869565217391302	0.21132258064516124	0.014884959868690274	0.21132258064516124	0.014884959868690274	0.9558709677419355	0.03642695902404098	0.9558709677419355	0.03642695902404098	
0.6086956521739127	0.21132258064516124	0.014884959868690274	0.21132258064516124	0.014884959868690274	0.9558709677419355	0.03642695902404098	0.9558709677419355	0.03642695902404098	
0.6304347826086953	0.21364516129032252	0.01628955958325299	0.21364516129032252	0.01628955958325299	0.9558709677419355	0.03642695902404098	0.9558709677419355	0.03642695902404098	
0.6521739130434779	0.21364516129032252	0.01628955958325299	0.21364516129032252	0.01628955958325299	0.9558709677419355	0.03642695902404098	0.9558709677419355	0.03642695902404098	
0.6739130434782605	0.21364516129032252	0.01628955958325299	0.21364516129032252	0.01628955958325299	0.9558709677419355	0.03642695902404098	0.9558709677419355	0.03642695902404098	
0.6956521739130431	0.21364516129032252	0.01628955958325299	0.21364516129032252	0.01628955958325299	0.9619354838709677	0.02490077429573684	0.9619354838709677	0.02490077429573684	
0.7173913043478257	0.21364516129032252	0.01628955958325299	0.21364516129032252	0.01628955958325299	0.9558709677419355	0.03642695902404098	0.9558709677419355	0.03642695902404098	
0.7391304347826083	0.21364516129032252	0.01628955958325299	0.21364516129032252	0.01628955958325299	0.9558709677419355	0.03642695902404098	0.9445161290322581	0.0680321484471705	
0.7608695652173909	0.21364516129032252	0.01628955958325299	0.21364516129032252	0.01628955958325299	0.9558709677419355	0.03642695902404098	0.9525483870967741	0.026593052224950006	
0.7826086956521735	0.21364516129032252	0.01628955958325299	0.21364516129032252	0.01628955958325299	0.9526774193548387	0.03340265078449834	0.48693548387096774	0.37735294118972307	
0.8043478260869561	0.21364516129032252	0.01628955958325299	0.21364516129032252	0.01628955958325299	0.9557419354838709	0.030319835153676197	0.19383870967741934	3.8619967733476943E-4	
0.8260869565217387	0.21364516129032252	0.01628955958325299	0.21364516129032252	0.01628955958325299	0.9525483870967741	0.026593052224950006	0.195	0.0035896911790588323	
0.8478260869565213	0.21364516129032252	0.01628955958325299	0.21364516129032252	0.01628955958325299	0.9404193548387096	0.04195369056106792	0.19441935483870965	0.001128263947490264	
0.8695652173913039	0.21364516129032252	0.01628955958325299	0.21364516129032252	0.01628955958325299	0.9407419354838709	0.052521802287945694	0.19719354838709674	0.00807533324716931	
0.8913043478260865	0.21364516129032252	0.01628955958325299	0.21364516129032252	0.01628955958325299	0.8722903225806451	0.24072540630238776	0.1963548387096774	0.0028894535944064	
0.9130434782608691	0.21364516129032252	0.01628955958325299	0.21364516129032252	0.01628955958325299	0.8546774193548388	0.24044117975159252	0.1938709677419355	3.72484044638442E-4	
0.9347826086956517	0.21364516129032252	0.01628955958325299	0.21364516129032252	0.01628955958325299	0.8746451612903225	0.15970672045702955	0.1957096774193548	0.0026646280796081157	
0.9565217391304343	0.21364516129032252	0.01628955958325299	0.21364516129032252	0.01628955958325299	0.8441612903225806	0.2370828245475748	0.19403225806451613	4.367762583137205E-4	
0.9782608695652169	null	null	0.21364516129032252	0.01628955958325299	0.7981290322580645	0.3178742260494578	null	null	
0.9891304347826086	null	null	0.21364516129032252	0.01628955958325299	0.7855483870967741	0.31342065631411475	null	null	
0.9978260869565218	null	null	0.21364516129032252	0.01628955958325299	0.7734838709677418	0.3092477156143146	null	null	
0.9999999999999994	null	null	null	null	null	null	null	null	

