param	RSP K_mean	RSP K_sigma	Heat K_mean	Heat K_sigma	logHeat K_mean	logHeat K_sigma	Comm K_mean	Comm K_sigma	logFor K_mean	logFor K_sigma	For K_mean	For K_sigma	FE K_mean	FE K_sigma	Walk K_mean	Walk K_sigma	logComm K_mean	logComm K_sigma	pWalk K_mean	pWalk K_sigma	SCCT K_mean	SCCT K_sigma	SCT K_mean	SCT K_sigma	SP-CT K_mean	SP-CT K_sigma	
0.8200000000000004	0.6377960552583247	0.011442010080880614					0.7150261119540047	0.014730415834448219	0.3767589235806117	0.0643395720261014	0.2947664297692246	0.011318959442382984	0.6187060608480396	0.03294356189346669	0.5716547153238042	0.0552086931071291			0.6650195640022359	0.01634418655662517	0.4285286273257207	0.09109349256981238	0.43971316777130076	0.09526761442088506	0.34074455002794857	0.057507075791578245	
0.8400000000000004	0.6345974606723629	0.01300576736040496					0.7150261119540047	0.014730415834448219	0.3718565838856504	0.07341371117928044	0.2947664297692246	0.011318959442382984	0.6100282679869041	0.03518314078890049	0.5628063563043999	0.0542969818811518			0.6658704783198914	0.018236014102934035	0.42949453006468097	0.08556267218832002	0.4432854747265032	0.09418142104808298	0.33168154595544197	0.041997380993666365	
0.8600000000000004	0.6367899065719077	0.0171959588964861					0.7150261119540047	0.014730415834448219	0.3516703665255929	0.0499155189112256	0.2947664297692246	0.011318959442382984	0.6070079054539648	0.044983920803361964	0.5622908248822167	0.05179063503448731			0.671882456280444	0.018203861764072616	0.4322005909127206	0.08911838624071676	0.4494316058452448	0.096084879693968	0.31863227661103566	0.03723835059730064	
0.8800000000000004	0.6338347041443744	0.015108777707427197					0.7150261119540047	0.014730415834448219	0.3376762756527988	0.03359870880924116	0.2947664297692246	0.011318959442382984	0.5923602970534217	0.04654359437658924	0.5476968777449494	0.06231850574650292			0.6724133194921345	0.01757659641786729	0.4296076020122974	0.08902931454641032	0.44842162421145093	0.09685813138246534	0.31013846522398786	0.026022798732083414	
0.9000000000000005	0.6303333067156432	0.016579846088623937					0.7150261119540047	0.014730415834448219	0.32937219516090394	0.029438029417237246	0.2947664297692246	0.011318959442382984	0.5805873991854987	0.05575372683374604	0.5346341930847242	0.054264955370901445			0.67925513055977	0.018837198929349035	0.42952519364369557	0.08798360639197741	0.45244238600974207	0.09752833863534191	0.3060908727940589	0.02201615718259949	
0.9200000000000005	0.6327844765631239	0.01695453200904898					0.7150261119540047	0.014730415834448219	0.3160718677633155	0.021790866018417402	0.2947664297692246	0.011318959442382984	0.5657577257845564	0.04467642302334405	0.5087522159227023	0.062375734837350795			0.6851233729936916	0.015575017265273628	0.43354403896829835	0.08678616180539617	0.4513519124810349	0.09844952248055246	0.30341547552503395	0.01919734942057175	
0.9400000000000005	0.6266920067076579	0.0189241891112219					0.7150261119540047	0.014730415834448219	0.31481274455002795	0.025765327675921462	0.2947664297692246	0.011318959442382984	0.5446286033697996	0.045710538416589654	0.500289068114669	0.06091969733497551			0.688829833107083	0.01755228949446099	0.4354681785514653	0.0855792858432093	0.4532856344326439	0.0968380653071987	0.3041878144214645	0.024828483037223553	
0.9600000000000005	0.6085104208256807	0.035424699166922535					0.7146969575980197	0.01472751543822784	0.30631126726822644	0.0181435891645278	0.2947664297692246	0.011318959442382984	0.5053696398626527	0.05466733831469713	0.4553324283318693	0.06650780048769692			0.6992956959195081	0.019135451618032578	0.4351604476334972	0.0853224313383457	0.4538910445596429	0.09729707554988301	0.3013744310468737	0.019943646594475697	
0.9800000000000005	0.5831727221911683	0.04793131748629119							0.3005637626766749	0.015648405184772216	0.2947664297692246	0.011318959442382984	0.46609917751337543	0.07397427391038516	0.3653271580292262	0.04193310788241453			0.7116109558412521	0.01525362461098012					0.2997013495168889	0.01531846128855587	
0.99	0.5249387526950412	0.050355999205263624							0.3022272618382177	0.020094787598681135	0.2947664297692246	0.011318959442382984	0.39356448135430805	0.0692221430282096	0.33048374990018364	0.03609596248170921			0.7150471931645772	0.01631600388093572					0.2976277249860257	0.013313734715969909	
0.998	0.33968857302563277	0.03408322686445315							0.29620761798291145	0.011875804919556456	0.2947664297692246	0.011318959442382984	0.3097570869599936	0.022825057381546776	0.28920290665176074	0.006458630646544483			0.7155876387447097	0.015420704419997247					0.29514589155953047	0.011130066729482354	
1.0000000000000004											0.23790657190768985	0.0032934637859614387							0.6115326998323085	0.020208312292926058	0.5972387827673676	0.033762854201608544	0.6206800287471053	0.003993428688478339	0.2947664297692246	0.011318959442382984	


